,Date,Count
774,2017-08-13,1
775,2017-08-14,0
776,2017-08-15,3
777,2017-08-16,0
778,2017-08-17,0
779,2017-08-18,0
780,2017-08-19,0
781,2017-08-20,1
782,2017-08-21,1
783,2017-08-22,3
784,2017-08-23,1
785,2017-08-24,1
786,2017-08-25,1
787,2017-08-26,0
788,2017-08-27,1
789,2017-08-28,2
790,2017-08-29,0
791,2017-08-30,0
792,2017-08-31,1
793,2017-09-01,1
794,2017-09-02,2
795,2017-09-03,1
796,2017-09-04,0
797,2017-09-05,1
798,2017-09-06,2
799,2017-09-07,0
800,2017-09-08,0
801,2017-09-09,1
802,2017-09-10,0
803,2017-09-11,0
804,2017-09-12,0
805,2017-09-13,1
806,2017-09-14,1
807,2017-09-15,0
808,2017-09-16,0
809,2017-09-17,0
810,2017-09-18,2
811,2017-09-19,0
812,2017-09-20,0
813,2017-09-21,0
814,2017-09-22,1
815,2017-09-23,0
816,2017-09-24,0
817,2017-09-25,0
818,2017-09-26,2
819,2017-09-27,1
820,2017-09-28,0
821,2017-09-29,1
822,2017-09-30,1
823,2017-10-01,0
824,2017-10-02,0
825,2017-10-03,1
826,2017-10-04,4
827,2017-10-05,0
828,2017-10-06,0
829,2017-10-07,0
830,2017-10-08,0
831,2017-10-09,0
832,2017-10-10,0
833,2017-10-11,2
834,2017-10-12,4
835,2017-10-13,2
836,2017-10-14,1
837,2017-10-15,0
838,2017-10-16,0
839,2017-10-17,0
840,2017-10-18,1
841,2017-10-19,1
842,2017-10-20,1
843,2017-10-21,0
844,2017-10-22,1
845,2017-10-23,1
846,2017-10-24,0
847,2017-10-25,3
848,2017-10-26,2
849,2017-10-27,4
850,2017-10-28,2
851,2017-10-29,1
852,2017-10-30,2
853,2017-10-31,2
854,2017-11-01,3
855,2017-11-02,1
856,2017-11-03,1
857,2017-11-04,1
858,2017-11-05,0
859,2017-11-06,2
860,2017-11-07,3
861,2017-11-08,0
862,2017-11-09,0
863,2017-11-10,1
864,2017-11-11,0
865,2017-11-12,3
866,2017-11-13,7
867,2017-11-14,0
868,2017-11-15,2
869,2017-11-16,2
870,2017-11-17,3
871,2017-11-18,1
872,2017-11-19,2
873,2017-11-20,0
874,2017-11-21,2
875,2017-11-22,1
876,2017-11-23,0
877,2017-11-24,1
878,2017-11-25,2
879,2017-11-26,1
880,2017-11-27,5
881,2017-11-28,0
882,2017-11-29,2
883,2017-11-30,1
884,2017-12-01,4
885,2017-12-02,1
886,2017-12-03,1
887,2017-12-04,2
888,2017-12-05,5
889,2017-12-06,2
890,2017-12-07,6
891,2017-12-08,1
892,2017-12-09,3
893,2017-12-10,2
894,2017-12-11,1
895,2017-12-12,0
896,2017-12-13,0
897,2017-12-14,2
898,2017-12-15,1
899,2017-12-16,2
900,2017-12-17,1
901,2017-12-18,1
902,2017-12-19,0
903,2017-12-20,1
904,2017-12-21,1
905,2017-12-22,3
906,2017-12-23,1
907,2017-12-24,0
908,2017-12-25,1
909,2017-12-26,3
910,2017-12-27,4
911,2017-12-28,21
912,2017-12-29,0
913,2017-12-30,3
914,2017-12-31,1
915,2018-01-01,1
916,2018-01-02,7
917,2018-01-03,0
918,2018-01-04,5
919,2018-01-05,1
920,2018-01-06,4
921,2018-01-07,3
922,2018-01-08,1
923,2018-01-09,1
924,2018-01-10,2
925,2018-01-11,1
926,2018-01-12,0
927,2018-01-13,2
928,2018-01-14,0
929,2018-01-15,0
930,2018-01-16,0
931,2018-01-17,2
932,2018-01-18,1
933,2018-01-19,1
934,2018-01-20,2
935,2018-01-21,2
936,2018-01-22,2
937,2018-01-23,1
938,2018-01-24,4
939,2018-01-25,3
940,2018-01-26,3
941,2018-01-27,3
942,2018-01-28,1
943,2018-01-29,3
944,2018-01-30,2
945,2018-01-31,2
946,2018-02-01,2
947,2018-02-02,1
948,2018-02-03,2
949,2018-02-04,1
950,2018-02-05,2
951,2018-02-06,2
952,2018-02-07,0
953,2018-02-08,1
954,2018-02-09,1
955,2018-02-10,1
956,2018-02-11,0
957,2018-02-12,0
958,2018-02-13,0
959,2018-02-14,1
960,2018-02-15,1
961,2018-02-16,1
962,2018-02-17,1
963,2018-02-18,1
964,2018-02-19,0
965,2018-02-20,0
966,2018-02-21,1
