,Date,Count
715,2017-06-15,314
716,2017-06-16,299
717,2017-06-17,256
718,2017-06-18,291
719,2017-06-19,393
720,2017-06-20,371
721,2017-06-21,426
722,2017-06-22,334
723,2017-06-23,305
724,2017-06-24,286
725,2017-06-25,400
726,2017-06-26,491
727,2017-06-27,566
728,2017-06-28,591
729,2017-06-29,1099
730,2017-06-30,1294
731,2017-07-01,2314
732,2017-07-02,980
733,2017-07-03,654
734,2017-07-04,513
735,2017-07-05,448
736,2017-07-06,414
737,2017-07-07,427
738,2017-07-08,350
739,2017-07-09,392
740,2017-07-10,419
741,2017-07-11,363
742,2017-07-12,324
743,2017-07-13,340
744,2017-07-14,386
745,2017-07-15,358
746,2017-07-16,336
747,2017-07-17,309
748,2017-07-18,320
749,2017-07-19,328
750,2017-07-20,340
751,2017-07-21,333
752,2017-07-22,261
753,2017-07-23,290
754,2017-07-24,301
755,2017-07-25,316
756,2017-07-26,349
757,2017-07-27,301
758,2017-07-28,314
759,2017-07-29,315
760,2017-07-30,286
761,2017-07-31,288
762,2017-08-01,322
763,2017-08-02,323
764,2017-08-03,265
765,2017-08-04,310
766,2017-08-05,240
767,2017-08-06,243
768,2017-08-07,292
769,2017-08-08,276
770,2017-08-09,312
771,2017-08-10,274
772,2017-08-11,331
773,2017-08-12,252
774,2017-08-13,275
775,2017-08-14,288
776,2017-08-15,273
777,2017-08-16,260
778,2017-08-17,383
779,2017-08-18,291
780,2017-08-19,265
781,2017-08-20,383
782,2017-08-21,348
783,2017-08-22,337
784,2017-08-23,374
785,2017-08-24,310
786,2017-08-25,278
787,2017-08-26,250
788,2017-08-27,433
789,2017-08-28,309
790,2017-08-29,293
791,2017-08-30,332
792,2017-08-31,356
793,2017-09-01,262
794,2017-09-02,234
795,2017-09-03,286
796,2017-09-04,305
797,2017-09-05,368
798,2017-09-06,386
799,2017-09-07,312
800,2017-09-08,285
801,2017-09-09,285
802,2017-09-10,318
803,2017-09-11,324
804,2017-09-12,353
805,2017-09-13,338
806,2017-09-14,304
807,2017-09-15,281
808,2017-09-16,231
809,2017-09-17,304
810,2017-09-18,381
811,2017-09-19,347
812,2017-09-20,308
813,2017-09-21,314
814,2017-09-22,291
815,2017-09-23,237
816,2017-09-24,259
817,2017-09-25,319
818,2017-09-26,383
819,2017-09-27,365
820,2017-09-28,320
821,2017-09-29,275
822,2017-09-30,435
823,2017-10-01,314
824,2017-10-02,370
825,2017-10-03,318
826,2017-10-04,362
827,2017-10-05,307
828,2017-10-06,318
829,2017-10-07,252
830,2017-10-08,317
831,2017-10-09,315
832,2017-10-10,396
833,2017-10-11,383
834,2017-10-12,377
835,2017-10-13,359
836,2017-10-14,268
837,2017-10-15,299
838,2017-10-16,382
839,2017-10-17,345
840,2017-10-18,580
841,2017-10-19,568
842,2017-10-20,385
843,2017-10-21,482
844,2017-10-22,361
845,2017-10-23,430
846,2017-10-24,575
847,2017-10-25,588
848,2017-10-26,1673
849,2017-10-27,2918
850,2017-10-28,554
851,2017-10-29,497
852,2017-10-30,554
853,2017-10-31,530
854,2017-11-01,362
855,2017-11-02,389
856,2017-11-03,332
857,2017-11-04,336
858,2017-11-05,399
859,2017-11-06,402
860,2017-11-07,462
861,2017-11-08,440
862,2017-11-09,452
863,2017-11-10,383
864,2017-11-11,305
865,2017-11-12,414
866,2017-11-13,437
867,2017-11-14,389
868,2017-11-15,401
869,2017-11-16,446
870,2017-11-17,352
871,2017-11-18,329
872,2017-11-19,381
873,2017-11-20,394
874,2017-11-21,364
875,2017-11-22,342
876,2017-11-23,351
877,2017-11-24,342
878,2017-11-25,334
879,2017-11-26,469
880,2017-11-27,457
881,2017-11-28,461
882,2017-11-29,408
883,2017-11-30,436
884,2017-12-01,309
885,2017-12-02,294
886,2017-12-03,367
887,2017-12-04,498
888,2017-12-05,467
889,2017-12-06,460
890,2017-12-07,429
891,2017-12-08,387
892,2017-12-09,357
893,2017-12-10,376
894,2017-12-11,465
895,2017-12-12,417
896,2017-12-13,355
897,2017-12-14,412
898,2017-12-15,327
899,2017-12-16,262
900,2017-12-17,302
901,2017-12-18,16696
902,2017-12-19,7293
903,2017-12-20,442
904,2017-12-21,380
905,2017-12-22,253
906,2017-12-23,287
907,2017-12-24,309
908,2017-12-25,306
909,2017-12-26,340
910,2017-12-27,327
911,2017-12-28,347
912,2017-12-29,345
913,2017-12-30,276
914,2017-12-31,314
915,2018-01-01,336
916,2018-01-02,444
917,2018-01-03,381
918,2018-01-04,340
919,2018-01-05,348
920,2018-01-06,307
921,2018-01-07,344
922,2018-01-08,348
923,2018-01-09,395
924,2018-01-10,386
925,2018-01-11,386
926,2018-01-12,340
927,2018-01-13,335
928,2018-01-14,337
929,2018-01-15,364
930,2018-01-16,446
931,2018-01-17,449
932,2018-01-18,422
933,2018-01-19,411
934,2018-01-20,298
935,2018-01-21,355
936,2018-01-22,418
937,2018-01-23,377
938,2018-01-24,379
939,2018-01-25,1163
940,2018-01-26,397
941,2018-01-27,318
942,2018-01-28,395
943,2018-01-29,435
944,2018-01-30,430
945,2018-01-31,415
946,2018-02-01,409
947,2018-02-02,368
948,2018-02-03,311
949,2018-02-04,1751
950,2018-02-05,976
951,2018-02-06,576
952,2018-02-07,444
953,2018-02-08,422
954,2018-02-09,430
955,2018-02-10,461
